date,close,close,close,close,close,close,close,Volume USD,CapRealUSD,0,0,1,2,3,4,5,6,TxTfrValMedUSD,TxCnt,IssContNtv,FeeTotUSD,FeeMedUSD,AdrActCnt,DiffMean,BlkCnt,BlkSizeMeanByte,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2021-09-14,0.04624840975726485,0.0229385379270326,0.041759932875841344,0.04885239120367224,0.01519602433824474,0.021702417260259566,0.005030552270993027,77435584.77481948,394079381146.0675,0.05586580031042348,0.046524938746442646,0.02289021530587934,0.016220049753644338,0.038279542072208544,0.024162020115033312,0.038598753362083,0.12647710640969229,163.43604232152313,270910.0,1050.0,710296.4735208882,0.7406062297166862,952892.0,18415156832118.24,168.0,1049771.9345238097,773993.0,256672.85414101,12069429509.586943,0,0,0,0,0,1,0
2021-09-15,0.022000145712798513,0.06824855547006337,0.04493868363983111,0.06376007858863986,0.07085253691647075,0.037196170051043254,0.04370256297305808,62945254.24217872,395139772789.73627,0.037060975203542505,0.03355956238390809,0.046524938746442646,0.02289021530587934,0.016220049753644338,0.038279542072208544,0.024162020115033312,0.038598753362083,164.7219133634445,268455.0,887.5,822349.2323286514,0.8708627837665931,976201.0,18415156832118.24,142.0,1355392.5915492957,768167.0,376575.84983036,18138600270.051872,0,0,0,0,0,0,1
2021-09-16,-0.008138791050068761,0.013861354662729752,0.060109764419994605,0.03679989258976235,0.055621287538571096,0.062713745866402,0.029057379000974493,90078560.27538566,395534060266.90497,0.030772451329286164,0.022259932001751432,0.03355956238390809,0.046524938746442646,0.02289021530587934,0.016220049753644338,0.038279542072208544,0.024162020115033312,148.8781623163662,270023.0,850.0,796197.500254685,0.8063409288222917,1021047.0,18415156832118.24,136.0,1503921.2426470588,794297.0,343691.44162179,16427532677.272472,0,0,0,0,1,0,0
2021-09-17,-0.009582066085805252,-0.017720857135874013,0.0042792885769245,0.05052769833418935,0.0272178265039571,0.046039221452765844,0.05313167978059674,73726219.36207928,395777211861.3624,0.03091669043073991,0.018482198991450274,0.022259932001751432,0.03355956238390809,0.046524938746442646,0.02289021530587934,0.016220049753644338,0.038279542072208544,148.72534005955316,273808.0,918.75,708596.6353726614,0.7034855325289018,943981.0,18415156832118.24,147.0,1200453.2517006802,784062.0,263865.75657997,12458103508.979984,1,0,0,0,0,0,0
2021-09-18,0.021365227410386822,0.01178316132458157,0.0036443702745128093,0.025644515987311323,0.07189292574457617,0.04858305391434392,0.06740444886315267,70194890.96086872,396075176282.6403,0.03715001736420718,0.01856884400822479,0.018482198991450274,0.022259932001751432,0.03355956238390809,0.046524938746442646,0.02289021530587934,0.016220049753644338,124.36635522205138,227894.0,968.75,557412.1838907317,0.5707355216391815,819880.0,18415156832118.24,155.0,951148.2064516128,670401.0,166864.00149647,8043514606.156163,0,0,1,0,0,0,0
2021-09-19,-0.0226329108683192,-0.0012676834579323781,-0.01084974954373763,-0.01898854059380639,0.0030116051189921222,0.049260014876256975,0.02595014304602472,47226162.48670597,396212217786.2665,0.03211606735655984,0.022313425681774017,0.01856884400822479,0.018482198991450274,0.022259932001751432,0.03355956238390809,0.046524938746442646,0.02289021530587934,112.8479031889593,199632.0,1000.0,389923.1245991551,0.4627410451656343,714326.0,18415156832118.24,160.0,777341.09375,589280.0,94508.87516574,4462564864.451325,0,0,0,1,0,0,0
2021-09-20,-0.0933153774178006,-0.1159482882861198,-0.09458306087573298,-0.10416512696153823,-0.112303918011607,-0.09030377229880848,-0.04405536254154363,182493488.11649427,395284019677.9331,0.1087125735798489,0.019289322190457828,0.022313425681774017,0.01856884400822479,0.018482198991450274,0.022259932001751432,0.03355956238390809,0.046524938746442646,150.8882521526897,273371.0,1025.0,606774.3137574198,0.5609786304137931,1014971.0,18415156832118.24,164.0,1224374.530487805,776709.0,431154.75075213,18477356881.07947,0,1,0,0,0,0,0
2021-09-21,-0.05835390106679661,-0.15166927848459721,-0.17430218935291641,-0.1529369619425296,-0.16251902802833484,-0.1706578190784036,-0.1486576733656051,242019841.75507072,394575423316.2143,0.09782020523561714,0.06535296900213573,0.019289322190457828,0.022313425681774017,0.01856884400822479,0.018482198991450274,0.022259932001751432,0.03355956238390809,153.3356199385023,245996.0,768.75,595841.2020436295,0.6054657512788711,844883.0,18656674724896.098,123.0,1218667.4552845529,699377.0,358704.01235315,14537014345.79287,0,0,0,0,0,1,0
2021-09-22,0.07113414260141937,0.01278024153462276,-0.08053513588317784,-0.10316804675149704,-0.08180281934111022,-0.09138488542691547,-0.09952367647698424,132553369.4371533,395131736034.1338,0.0815881618724902,0.05879393246018106,0.06535296900213573,0.019289322190457828,0.022313425681774017,0.01856884400822479,0.018482198991450274,0.022259932001751432,150.10294841484904,270233.0,837.5,604667.255170866,0.6466911756354651,888195.0,18997641161758.95,134.0,1217252.2313432836,758146.0,407973.2067618,17778481988.44738,0,0,0,0,0,0,1
2021-09-23,0.02969875880975792,0.10083290141117729,0.04247900034438068,-0.050836377073419925,-0.07346928794173913,-0.0521040605313523,-0.061686126617157555,104075346.83965944,395484558719.4607,0.04330934244322138,0.0490258924323026,0.05879393246018106,0.06535296900213573,0.019289322190457828,0.022313425681774017,0.01856884400822479,0.018482198991450274,149.30512904821177,273598.0,1031.25,644815.2140121226,0.5814024225064449,918846.0,18997641161758.95,165.0,1033583.6242424241,786599.0,311154.9369133,13958814359.277212,0,0,0,0,1,0,0
2021-09-24,-0.04684510411565057,-0.017146345305892652,0.05398779729552672,-0.004366103771269891,-0.0976814811890705,-0.1203143920573897,-0.09894916464700287,186345053.5744031,395196123992.2671,0.10405276823208752,0.026013977567388314,0.0490258924323026,0.05879393246018106,0.06535296900213573,0.019289322190457828,0.022313425681774017,0.01856884400822479,148.80762537155383,274940.0,925.0,667549.0808399108,0.4468665323989828,958548.0,18997641161758.95,148.0,1193174.331081081,803603.0,317308.07959221,13581835366.815264,1,0,0,0,0,0,0
2021-09-25,-0.002952181213837335,-0.049797285329487906,-0.020098526519729987,0.05103561608168938,-0.007318284985107226,-0.10063366240290783,-0.12326657327122703,37561211.618525065,395221241315.078,0.031194462262171797,0.06254652909487218,0.026013977567388314,0.0490258924323026,0.05879393246018106,0.06535296900213573,0.019289322190457828,0.022313425681774017,115.38521772501464,210070.0,900.0,357562.2490451832,0.2991468607685565,702530.0,18997641161758.95,144.0,830200.388888889,629892.0,228979.667499,9785506958.879103,0,0,1,0,0,0,0
2021-09-26,0.011231522614204792,0.008279341400367457,-0.038565762715283114,-0.008867003905525195,0.062267138695894175,0.003913237629097566,-0.08940213978870304,71710548.19799724,397951507305.1895,0.07428544867549311,0.018735703225918686,0.06254652909487218,0.026013977567388314,0.0490258924323026,0.05879393246018106,0.06535296900213573,0.019289322190457828,117.0827015786239,192460.0,868.75,361770.1521624912,0.271727153317504,699993.0,18997641161758.95,139.0,905301.402877698,572743.0,673616.24282314,29053940331.867367,0,0,0,1,0,0,0
2021-09-27,-0.023771257307858562,-0.01253973469365377,-0.015491915907491105,-0.062337020023141676,-0.03263826121338376,0.03849588138803561,-0.019858019678760996,81706877.48643358,397988912214.17145,0.051965316382241056,0.04463349126851041,0.018735703225918686,0.06254652909487218,0.026013977567388314,0.0490258924323026,0.05879393246018106,0.06535296900213573,146.0023802869124,262162.0,968.75,557604.1593718973,0.3004522715408532,901586.0,18997641161758.95,155.0,1074902.270967742,742719.0,582712.62245668,24763413164.44655,0,1,0,0,0,0,0
2021-09-28,-0.027412247623489705,-0.05118350493134827,-0.039951982317143475,-0.04290416353098081,-0.08974926764663138,-0.06005050883687346,0.011083633764545908,92231092.59597874,397705923983.35565,0.04520137167695768,0.031215378743632987,0.04463349126851041,0.018735703225918686,0.06254652909487218,0.026013977567388314,0.0490258924323026,0.05879393246018106,147.8583848248411,262395.0,950.0,561976.1082867255,0.3619448434887271,935822.0,18997641161758.95,152.0,1188076.6118421052,739420.0,551595.18401927,22738841975.967007,0,0,0,0,0,1,0
2021-09-29,0.011960153174600308,-0.015452094448889397,-0.03922335175674796,-0.027991829142543168,-0.030944010356380502,-0.07778911447203107,-0.048090355662273154,74975715.49654534,397706945575.50464,0.044295624273434836,0.027150813641471448,0.031215378743632987,0.04463349126851041,0.018735703225918686,0.06254652909487218,0.026013977567388314,0.0490258924323026,144.44627836732187,240916.0,812.5,459147.6301476856,0.4166121674821595,830989.0,18997641161758.95,130.0,1149357.8153846152,688494.0,446465.92679605,18507774872.580452,0,0,0,0,0,0,1
2021-09-30,0.053692953407763255,0.06565310658236356,0.03824085895887386,0.014469601651015296,0.025701124265220088,0.022748943051382753,-0.024096161064267818,114605301.74595118,398306514882.07336,0.06288738837679678,0.02660658443565448,0.027150813641471448,0.031215378743632987,0.04463349126851041,0.018735703225918686,0.06254652909487218,0.026013977567388314,156.77646249594065,289577.0,1068.75,647800.7431965574,0.4689003578258764,1059608.0,18997641161758.95,171.0,1241614.947368421,844585.0,528648.68009509,23145056513.610176,0,0,0,0,1,0,0
2021-10-01,0.09435545149326963,0.14804840490103288,0.1600085580756332,0.13259631045214348,0.10882505314428492,0.12005657575848971,0.11710439454465238,166042248.1903532,399615140797.1221,0.11349535417769942,0.037780180151618104,0.02660658443565448,0.027150813641471448,0.031215378743632987,0.04463349126851041,0.018735703225918686,0.06254652909487218,174.2029364048382,279255.0,875.0,784068.410991992,0.6923250943827004,962201.0,18997641161758.95,140.0,1251684.157142857,834832.0,459866.10456445,22109503072.63803,1,0,0,0,0,0,0
2021-10-02,-0.010141373487087435,0.08421407800618219,0.13790703141394545,0.14986718458854575,0.12245493696505605,0.09868367965719749,0.10991520227140228,64940621.88698029,400258915964.17505,0.018651365679091245,0.0682342144572966,0.037780180151618104,0.02660658443565448,0.027150813641471448,0.031215378743632987,0.04463349126851041,0.018735703225918686,125.90607454891686,260972.0,1175.0,522461.04720750335,0.4922621237016072,963528.0,18997641161758.95,188.0,941486.9574468085,760649.0,264483.22239402,12640298324.186872,0,0,1,0,0,0,0
2021-10-03,0.011470519387689393,0.001329145900601958,0.09568459739387158,0.14937755080163484,0.16133770397623515,0.13392545635274544,0.11015419904488688,56175707.276005395,400563739341.66705,0.04371105549179193,0.011201611371935668,0.0682342144572966,0.037780180151618104,0.02660658443565448,0.027150813641471448,0.031215378743632987,0.04463349126851041,118.51072769236453,216090.0,937.5,491281.86304702633,0.4887745963855682,808347.0,18997641161758.95,150.0,909260.8733333333,646767.0,313253.98465307,15099663699.701704,0,0,0,1,0,0,0
2021-10-04,0.020645581930986978,0.03211610131867637,0.021974727831588936,0.11633017932485856,0.17002313273262182,0.18198328590722213,0.15457103828373242,134814172.3026469,401383119471.3224,0.05455803260647844,0.026255345075935972,0.011201611371935668,0.0682342144572966,0.037780180151618104,0.02660658443565448,0.027150813641471448,0.031215378743632987,161.1598449479229,265740.0,975.0,666482.7058826403,0.5165434937354768,1015651.0,19037819541295.57,156.0,1169094.3974358975,746986.0,365241.15977319,18002189382.17949,0,1,0,0,0,0,0
2021-10-05,0.044855153225844546,0.06550073515683152,0.07697125454452092,0.06682988105743348,0.1611853325507031,0.21487828595846636,0.22683843913306667,113642342.6658122,402652387952.2381,0.056237033328553974,0.032773568811470054,0.026255345075935972,0.011201611371935668,0.0682342144572966,0.037780180151618104,0.02660658443565448,0.027150813641471448,167.86888398075632,312571.0,1025.0,777689.660326489,0.5578580937712792,1037679.0,19893045048575.13,164.0,1257368.2987804879,868565.0,419596.68630461,21633586651.999554,0,0,0,0,0,1,0
2021-10-06,0.07199568063569828,0.11685083386154282,0.1374964157925298,0.1489669351802192,0.13882556169313176,0.2331810131864014,0.28687396659416464,245840615.00373775,405729562583.1586,0.10112828329535238,0.03378268578314647,0.032773568811470054,0.026255345075935972,0.011201611371935668,0.0682342144572966,0.037780180151618104,0.02660658443565448,193.75621230648957,273475.0,818.75,1053791.0606550863,1.1815501447659953,914612.0,19893045048575.13,131.0,1218106.748091603,795789.0,559499.65605798,31007359268.847595,0,0,0,0,0,0,1
2021-10-07,-0.02855763750353546,0.04343804313216282,0.08829319635800736,0.10893877828899434,0.12040929767668374,0.1102679241895963,0.20462337568286593,126384789.04665382,407044881826.6608,0.03811784807145226,0.06078556312125433,0.03378268578314647,0.032773568811470054,0.026255345075935972,0.011201611371935668,0.0682342144572966,0.037780180151618104,156.69487529597345,324741.0,881.25,1424977.8272630256,1.4941692074619521,1144142.0,19893045048575.13,141.0,1434794.815602837,917546.0,414943.71665871,22326111784.705135,0,0,0,0,1,0,0
2021-10-08,0.0031483677051529213,-0.02540926979838254,0.04658641083731574,0.09144156406316029,0.11208714599414726,0.12355766538183666,0.11341629189474922,119663879.64759418,407709042876.2604,0.046360440043275004,0.022894873146212625,0.06078556312125433,0.03378268578314647,0.032773568811470054,0.026255345075935972,0.011201611371935668,0.0682342144572966,149.30580243566777,280844.0,750.0,1096590.414547335,1.4475758805392864,978503.0,19893045048575.13,120.0,1463049.8333333333,814226.0,413602.36773049,22307034711.646713,1,0,0,0,0,0,0
2021-10-09,0.01872213576069015,0.021870503465843072,-0.006687134037692388,0.06530854659800589,0.11016369982385044,0.13080928175483741,0.1422798011425268,58331789.96724371,408298507164.3048,0.033655368774633265,0.027847270079308085,0.022894873146212625,0.06078556312125433,0.03378268578314647,0.032773568811470054,0.026255345075935972,0.011201611371935668,111.67217262457622,241705.0,937.5,808933.13015387,1.100218449503214,991926.0,19893045048575.13,150.0,1274121.3733333333,728105.0,186750.35344026,10273309215.311005,0,0,1,0,0,0,0
2021-10-10,-0.004776479753056506,0.013945656007633644,0.017094023712786566,-0.011463613790748894,0.060532066844949384,0.10538722007079393,0.1260328020017809,94953524.40680544,408940240530.2024,0.10340179061183886,0.020214016957232114,0.027847270079308085,0.022894873146212625,0.06078556312125433,0.03378268578314647,0.032773568811470054,0.026255345075935972,114.55487293959398,212316.0,993.75,705160.0688237057,0.9988453673625536,803826.0,19893045048575.13,159.0,889973.1006289308,630283.0,212849.5642456,11643143548.294401,0,0,0,1,0,0,0
2021-10-11,0.049390542324330156,0.04461406257127365,0.0633361983319638,0.06648456603711672,0.03792692853358126,0.10992260916927954,0.15477776239512409,112428726.56512056,410170903227.1717,0.06042366760732725,0.06215452275451717,0.020214016957232114,0.027847270079308085,0.022894873146212625,0.06078556312125433,0.03378268578314647,0.032773568811470054,161.50279975731965,277496.0,912.5,1172676.435661381,1.45228087668603,1009017.0,19893045048575.13,146.0,1273967.4315068491,781140.0,358352.33408036,20529713684.446163,0,1,0,0,0,0,0
2021-10-12,-0.026256371590440253,0.023134170733889903,0.018357690980833397,0.03707982674152355,0.04022819444667647,0.011670556943141008,0.08366623757883929,180576479.3442992,411293818750.78064,0.06795090045694831,0.036299157359478446,0.06215452275451717,0.020214016957232114,0.027847270079308085,0.022894873146212625,0.06078556312125433,0.03378268578314647,139.86892338474073,274993.0,837.5,1075081.2936364745,1.329601648606622,937369.0,19893045048575.13,134.0,1314597.186567164,821995.0,380180.15383109,21364672836.066628,0,0,0,0,0,1,0
2021-10-13,0.024329673435007138,-0.0019266981554331153,0.04746384416889704,0.042687364415840534,0.061409500176530685,0.0645578678816836,0.036000230378148146,192761093.7840688,412435797225.3963,0.06326313074366663,0.040824387744719345,0.036299157359478446,0.06215452275451717,0.020214016957232114,0.027847270079308085,0.022894873146212625,0.06078556312125433,158.2869587629455,289461.0,1056.25,961882.8720566992,1.124038300388661,975651.0,19893045048575.13,169.0,1089967.9349112427,812352.0,290164.3384941,16640603565.015728,0,0,0,0,0,0,1
2021-10-14,-5.176645174209682e-05,0.02427790698326504,-0.001978464607175212,0.04741207771715494,0.04263559796409844,0.06135773372478859,0.06450610142994151,107827246.22356416,413682399073.6632,0.02980467420161598,0.038006061106861576,0.040824387744719345,0.036299157359478446,0.06215452275451717,0.020214016957232114,0.027847270079308085,0.022894873146212625,154.69502595401312,284115.0,856.25,933784.9025543984,1.060457002183098,1007101.0,19893045048575.13,137.0,1353142.8248175182,826283.0,410433.92278338,23552355376.03421,0,0,0,0,1,0,0
2021-10-15,0.07204338515428432,0.07199161870254223,0.09632129213754936,0.07006492054710911,0.11945546287143927,0.11467898311838276,0.1334011188790729,259295242.14356172,415955839724.94574,0.10128261986077011,0.017900856252191857,0.038006061106861576,0.040824387744719345,0.036299157359478446,0.06215452275451717,0.020214016957232114,0.027847270079308085,180.3153769019588,297755.0,881.25,1272167.586456744,1.4292359140099304,1017121.0,19893045048575.13,141.0,1298095.6950354609,882874.0,432231.17378294,26558913014.84288,1,0,0,0,0,0,0
2021-10-16,-0.01284773002046613,0.05919565513381819,0.059143888682076096,0.08347356211708323,0.05721719052664298,0.10660773285097314,0.10183125309791663,76906408.36361165,416795127544.87067,0.036777268400169365,0.06087848962584995,0.017900856252191857,0.038006061106861576,0.040824387744719345,0.036299157359478446,0.06215452275451717,0.020214016957232114,125.43504998838031,269680.0,831.25,940465.811606434,1.2015802865391176,937355.0,19893045048575.13,133.0,1281107.932330827,795475.0,221826.3436008,13516336790.353651,0,0,1,0,0,0,0
2021-10-17,0.010925918777484611,-0.0019218112429815193,0.0701215739113028,0.0700698074595607,0.09439948089456784,0.06814310930412759,0.11753365162845775,77608638.82623394,417417138295.42456,0.04606904554685234,0.022089490623118484,0.06087848962584995,0.017900856252191857,0.038006061106861576,0.040824387744719345,0.036299157359478446,0.06215452275451717,119.33750944694656,212511.0,1000.0,695155.7778806775,1.0264191136173582,823877.0,19893045048575.13,160.0,899581.125,647306.0,160870.91584256,9887484002.750483,0,0,0,1,0,0,0
2021-10-18,0.008022467230357933,0.018948386007842544,0.006100655987376413,0.07814404114166074,0.07809227468991864,0.10242194812492578,0.07616557653448552,356981609.4005115,420443792044.2737,0.06025046839562173,0.02767217635787285,0.022089490623118484,0.06087848962584995,0.017900856252191857,0.038006061106861576,0.040824387744719345,0.036299157359478446,168.88562251592538,291260.0,925.0,989850.8975859869,0.9885340679453388,1003479.0,19923761007859.84,148.0,1233101.6351351351,831346.0,330556.77219891,20486936094.587406,0,1,0,0,0,0,0
2021-10-19,0.034958031688338664,0.0429804989186966,0.05390641769618121,0.04105868767571508,0.1131020728299994,0.1130503063782573,0.13737997981326444,209025482.77520552,422453317003.55554,0.05004410046961041,0.03619504587615932,0.02767217635787285,0.022089490623118484,0.06087848962584995,0.017900856252191857,0.038006061106861576,0.040824387744719345,171.6566970123963,310438.0,968.75,955130.2718614415,0.7669904102463999,1077371.0,20082460130830.84,155.0,1297780.729032258,875427.0,326167.70340533,20969614471.414936,0,0,0,0,0,1,0
2021-10-20,0.026856781474808855,0.06181481316314752,0.06983728039350545,0.08076319917099006,0.06791546915052393,0.13995885430480826,0.13990708785306616,202635408.8724325,425234486587.8284,0.05342964713452398,0.030060820021793246,0.03619504587615932,0.02767217635787285,0.022089490623118484,0.06087848962584995,0.017900856252191857,0.038006061106861576,185.5424830655752,291740.0,931.25,1260059.8603982602,1.3014173923107546,977215.0,20082460130830.84,149.0,1180307.0134228189,838275.0,317350.33369911,20964733184.34739,0,0,0,0,0,0,1
2021-10-21,-0.05884042195821415,-0.031983640483405296,0.0029743912049333687,0.010996858435291301,0.021922777212775912,0.009075047192309782,0.0811184323465941,242128726.05545983,426528263405.02515,0.07491940573057751,0.03209540999037835,0.030060820021793246,0.03619504587615932,0.02767217635787285,0.022089490623118484,0.06087848962584995,0.017900856252191857,149.8339242991646,321169.0,925.0,1252267.041945809,1.2424878015641387,1139133.0,20082460130830.84,148.0,1515834.3716216215,900217.0,359754.46271527,22439283708.93493,0,0,0,0,1,0,0
2021-10-22,-0.02467964245167309,-0.08352006440988724,-0.056663282935078385,-0.02170525124673972,-0.013682784016381788,-0.002756865238897177,-0.015604595259363307,191785582.0884011,426844088427.9452,0.06149072249182007,0.04501475176268588,0.03209540999037835,0.030060820021793246,0.03619504587615932,0.02767217635787285,0.022089490623118484,0.06087848962584995,150.31672607779095,281476.0,987.5,963176.4886135693,1.0376265227108443,957015.0,20082460130830.84,158.0,1144247.4367088608,813864.0,266916.24851126,16215420304.318636,1,0,0,0,0,0,0
2021-10-23,0.01042409463190097,-0.014255547819772119,-0.07309596977798627,-0.046239188303177414,-0.01128115661483875,-0.0032586893844808174,0.007667229393003794,64778616.699505545,427271494767.37744,0.03466676839333677,0.036940584992266816,0.04501475176268588,0.03209540999037835,0.030060820021793246,0.03619504587615932,0.02767217635787285,0.022089490623118484,115.96049393545933,228432.0,906.25,689707.0619805965,0.826876115489772,826969.0,20082460130830.84,145.0,1063071.1448275861,718041.0,143257.26459704,8774519293.75488,0,0,1,0,0,0,0
2021-10-24,-0.0070119516163682505,0.0034121430155327204,-0.02126749943614037,-0.08010792139435452,-0.053251139919545665,-0.018293108231207,-0.010270641000849068,73387468.34311539,428319869730.89685,0.032846439963595625,0.020821601602898934,0.036940584992266816,0.04501475176268588,0.03209540999037835,0.030060820021793246,0.03619504587615932,0.02767217635787285,118.07896728147868,208278.0,956.25,543141.308109794,0.6269141046387785,737951.0,20082460130830.84,153.0,834129.5294117646,643155.0,193885.59840418,11800933623.874786,0,0,0,1,0,0,0
2021-10-25,0.03534344005954182,0.02833148844317357,0.03875558307507454,0.01407594062340145,-0.0447644813348127,-0.017907699860003845,0.01705033182833482,109174700.3481541,430281980168.95703,0.04925776862515518,0.019728071371464498,0.020821601602898934,0.036940584992266816,0.04501475176268588,0.03209540999037835,0.030060820021793246,0.03619504587615932,160.234076316411,286798.0,1137.5,888956.856529692,0.5445936538691293,1079523.0,20082460130830.84,182.0,1112111.2307692308,836322.0,299498.90984321,18877917319.59892,0,1,0,0,0,0,0
2021-10-26,-0.04494344410604967,-0.009600004046507848,-0.0166119556628761,-0.006187861030975128,-0.030867503482648218,-0.08970792544086237,-0.06285114396605351,118577844.76279874,430786028129.5104,0.05635214364087188,0.029588288393081412,0.019728071371464498,0.020821601602898934,0.036940584992266816,0.04501475176268588,0.03209540999037835,0.030060820021793246,150.98495068454125,295695.0,937.5,830520.275993819,0.6794322780804356,998333.0,20082460130830.84,150.0,1219891.36,855129.0,379145.91729403,22898131049.953712,0,0,0,0,0,1,0
2021-10-27,-0.03135630932573541,-0.07629975343178508,-0.04095631337224326,-0.04796826498861151,-0.03754417035671054,-0.06222381280838363,-0.12106423476659778,203446019.55335763,430731793070.3008,0.05667728163315337,0.03385187138465787,0.029588288393081412,0.019728071371464498,0.020821601602898934,0.036940584992266816,0.04501475176268588,0.03209540999037835,164.4487756266538,286086.0,981.25,717408.1646257777,0.585633359899766,944035.0,20082460130830.84,157.0,1090371.6178343948,826953.0,285963.40849474,16746971172.516388,0,0,0,0,0,0,1
2021-10-28,0.03573173569156829,0.00437542636583288,-0.04056801774021679,-0.005224577680674969,-0.01223652929704322,-0.0018124346651422485,-0.026492077116815338,228419863.87536785,431871673235.65375,0.10254815088819579,0.03404729268897632,0.03385187138465787,0.029588288393081412,0.019728071371464498,0.020821601602898934,0.036940584992266816,0.04501475176268588,155.17672972875417,297884.0,956.25,790478.1964085118,0.5511376062211574,1055114.0,20082460130830.84,153.0,1251451.4379084967,897594.0,293802.17665354,17794003114.659084,0,0,0,0,1,0,0
2021-10-29,0.027811533146344658,0.06354326883791295,0.03218695951217754,-0.01275648459387213,0.02258695546566969,0.015575003849301439,0.02599909848120241,242019395.7165111,433171150350.1262,0.04575814041656656,0.061640497184263926,0.03404729268897632,0.03385187138465787,0.029588288393081412,0.019728071371464498,0.020821601602898934,0.036940584992266816,165.510295107332,307314.0,1068.75,986371.9385091624,0.652801150418448,1014855.0,20082460130830.84,171.0,1072772.5438596492,910262.0,346619.14239329,21570388456.758396,1,0,0,0,0,0,0
2021-10-30,-0.005945094171742937,0.02186643897460172,0.05759817466617001,0.0262418653404346,-0.018701578765615068,0.016641861293926752,0.009629909677558501,95519373.82760808,433603590311.415,0.02789907437103547,0.027485360343249665,0.061640497184263926,0.03404729268897632,0.03385187138465787,0.029588288393081412,0.019728071371464498,0.020821601602898934,129.242742601747,251998.0,968.75,638749.2598945397,0.5161707822087312,906672.0,20082460130830.84,155.0,989549.393548387,789253.0,166790.22232866,10298114775.616344,0,0,1,0,0,0,0
2021-10-31,-0.009292822414733948,-0.015237916586476885,0.012573616559867773,0.04830535225143606,0.016949042925700653,-0.027994401180349016,0.007349038879192804,94992329.46398868,435569361606.6363,0.039837845585776056,0.01675618862207323,0.027485360343249665,0.061640497184263926,0.03404729268897632,0.03385187138465787,0.029588288393081412,0.019728071371464498,126.58109899020695,216741.0,868.75,581870.2184830402,0.4810201555919487,893617.0,20343383498859.49,139.0,1130118.798561151,676230.0,206273.11606563,12671970164.026236,0,0,0,1,0,0,0
2021-11-01,-0.007140720952122592,-0.01643354336685654,-0.022378637538599477,0.005432895607745181,0.04116463129931347,0.00980832197357806,-0.03513512213247161,152757830.48180196,436574028968.63666,0.04918032786885246,0.023928229476229274,0.01675618862207323,0.027485360343249665,0.061640497184263926,0.03404729268897632,0.03385187138465787,0.029588288393081412,162.47259404710417,289324.0,925.0,898927.4405992624,0.6243612115050761,1053426.0,21659344833264.85,148.0,1304558.9797297297,844833.0,269729.02285234,16478311104.32166,0,1,0,0,0,0,0
2021-11-02,0.03764490827902556,0.030504187326902965,0.021211364912169017,0.01526627074042608,0.04307780388677074,0.07880953957833903,0.04745323025260362,211068686.4763152,439366156178.83936,0.0580954247306411,0.02954175229560574,0.023928229476229274,0.01675618862207323,0.027485360343249665,0.061640497184263926,0.03404729268897632,0.03385187138465787,163.7256883532892,300911.0,987.5,1115376.389547534,0.9630181376696662,1035030.0,21659344833264.85,158.0,1244660.6392405063,875785.0,361590.2787692,22789135920.142044,0,0,0,0,0,1,0
2021-11-03,-0.005218779120145456,0.0324261291588801,0.02528540820675751,0.01599258579202356,0.010047491620280624,0.03785902476662528,0.07359076045819357,135204818.33215433,441025794038.0539,0.05742979748380213,0.0348996762174174,0.02954175229560574,0.023928229476229274,0.01675618862207323,0.027485360343249665,0.061640497184263926,0.03404729268897632,162.82557387292803,290879.0,1006.25,1035102.9548797834,0.8159095236485331,1069212.0,21659344833264.85,161.0,1189601.409937888,869430.0,309757.55349943,19501090889.06288,0,0,0,0,0,0,1
2021-11-04,-0.023692627605386818,-0.028911406725532274,0.008733501553493284,0.0015927806013706913,-0.0077000418133632564,-0.013645135985106194,0.014166397161238464,92649429.9694571,441285350878.1094,0.03894371970313369,0.03449959259099425,0.0348996762174174,0.02954175229560574,0.023928229476229274,0.01675618862207323,0.027485360343249665,0.061640497184263926,153.4847249450615,286047.0,893.75,969588.9015789296,1.0074737345393836,998917.0,21659344833264.85,143.0,1291185.7482517483,842974.0,285741.46860269,17542780285.55272,0,0,0,0,1,0,0
2021-11-05,-0.006944969001386525,-0.030637596606773343,-0.0358563757269188,0.0017885325521067585,-0.005352188400015834,-0.014645010814749782,-0.02059010498649272,95783963.05977675,442338811302.9709,0.030742324201371556,0.02339104377144132,0.03449959259099425,0.0348996762174174,0.02954175229560574,0.023928229476229274,0.01675618862207323,0.027485360343249665,161.7999960884043,282446.0,968.75,1062579.0705232632,1.1072560111320724,1037437.0,21659344833264.85,155.0,1242978.606451613,844937.0,295726.58738914,18041049120.56195,1,0,0,0,0,0,0
2021-11-06,0.008330175966085207,0.001385206964698682,-0.022307420640688136,-0.027526199760833592,0.010118708518191966,0.0029779875660693733,-0.0063148348486645745,78067312.55317807,442942235179.91925,0.024640112862853943,0.01846410152709734,0.02339104377144132,0.03449959259099425,0.0348996762174174,0.02954175229560574,0.023928229476229274,0.01675618862207323,123.48471200518117,237201.0,962.5,660511.395512296,0.797686596076966,825483.0,21659344833264.85,154.0,918042.4935064936,738147.0,151221.35487436,9293316473.333986,0,0,1,0,0,0,0
